sample,FBN1,TCF7L1,CCL5,FN1,ADAMDEC1,CTSK,COL3A1,CD74,TIMP3,POSTN,CXCL9,SALL2,NUAK1,SLAMF7,CYTIP,TAP1,FCER1G,COL5A1,ABCC3,THBS2,COL1A2,CD3e,OLFML3,ADAM12,CRISPLD2,INHBA,GFPT2,SPARC,FAP,PDGFRB,LUM,CD3D,VCAN,EPB41L3,DCN,LRRC15,SLAMF8,CD27,COL5A2,LOX,COL11A1,CD2,PDZK1IP1,TMEM45A,CD38,HMGA2,CD8A,AXL,CXCL11,CD68,FGF1,CSF1R,TAGLN,TLR4,ZNF423
20180810_OTTA2-115-SYD-20H_TVAN21879-N1_09,0.11965970094462319,-3.702105734739723,-2.0379760402948564,4.365318591979183,-3.579415906599806,1.528685743337097,5.156405180095781,3.4582933338863846,2.760760865575971,0.34387639922194047,-1.1527561189803772,-4.555598212567313,-2.0032857856873094,-2.224327397042104,-3.2204439102529294,-3.494815339934072,-1.4898756811833715,1.8013922897521413,-0.8366729967699791,1.3310820989138763,4.252746303581502,-4.216554686270949,-0.4468125267403127,-2.1053746020047406,-0.4770657929177866,-1.3177652259281434,-3.5045082739237543,3.829916356986663,-0.6702316424120607,-1.0395470103913476,2.92046474025793,-4.290960635280038,-0.725457373416742,-1.9752673369856488,2.477961374601529,-0.38925478395130586,-4.320157675637775,-3.4398426020264044,0.7530129701329176,-1.2323977007103974,1.2778376761201757,-3.986685681177838,-6.308139633894715,-2.4169274052725833,-4.881021631975096,-6.865992558865485,-3.65441036621751,-1.8380851375283545,-4.218624179487301,-0.8927358306741331,-3.7209648193122,-4.357092077041738,1.7930150085393173,-2.6281575560313066,-4.153887159123175
20180815_OTTA2-116-SYD-20H_TLAX00001_01,-3.092794702619299,-3.3373890176240195,-2.261844349991391,-0.3903475573546593,-3.6927454272121745,-2.5389204893433766,0.8801964101581299,2.80978902024588,-3.520436422523931,-6.0032175418370874,-2.0723743002197206,-3.5545254482229787,-4.341057911522631,-2.899368257672128,-3.91801090853839,-2.95336872972924,-2.8293894317211032,-1.9846982068775718,-1.401840282432333,-2.5449727094930497,1.1747380334763973,-5.0786876789786435,-1.6705992195399673,-6.137002228522276,-4.754804896721762,-4.839997209852233,-6.457459446218404,0.6111286780476843,-6.238155822779171,-3.1438343510589015,-1.58744592241669,-4.848547165318833,-6.46612945140653,-2.505065572241481,-0.11464887320792805,-5.933441864835085,-4.497331047760744,-4.435120056984306,-2.6074920341671164,-5.604081522968633,-5.820719339840088,-5.480210912340744,-3.9434250187411757,-4.591048856037457,-3.8255381408368443,-4.772005950213953,-3.6717160563969093,-3.4366519854665505,-3.5648104351340963,-2.6930442333736666,-5.864309907851217,-4.132551880998566,-0.7589414256694039,-3.0381302687702783,-4.722253914628802
20180815_OTTA2-116-SYD-20H_TLAX00015_02,-0.67692264534799,-4.626189286191582,-2.3649543199965577,3.0073929449253916,-5.33886388618066,0.43645194290165623,4.450015611493972,1.8180793861299094,0.3894109906105281,-0.4000280976230093,-1.6112609523138697,-3.8776473108357647,-3.682328386137129,-2.7324912167597866,-3.341743361492851,-3.6821542381068326,-3.283032951428294,0.7613944553929554,-2.913031968929015,0.13189089355693517,4.660670346684033,-5.208452786166982,-1.500844924225445,-2.8616092281955288,-2.7836089881991968,-0.7512829163200294,-5.646730949342442,3.046111575942236,-1.8379671913738935,-2.074982618849415,1.2763984082256878,-6.713370022875102,-2.75296166206109,-2.5125979053983025,1.0783348998489846,-1.5004540520916203,-6.201156316198001,-4.866586278574737,-0.09689474225904116,-1.7895636631006373,0.3191266303039919,-6.406436643019559,-4.132691111792248,-3.4678142022080825,-6.058425709079061,-5.894632063218984,-5.1463825957708496,-3.7639821331926306,-3.668829568477178,-3.880142333505363,-4.708084514933876,-5.67348794090937,-0.8044206882341137,-4.3539275847781465,-4.601943692112194
20180815_OTTA2-116-SYD-20H_TMAY00019_06,-2.3018842034809865,-5.18018300084356,-4.191548621099773,2.1734831191468738,-6.061928999981761,-1.9306122813507391,2.424401072794352,1.4953614450887986,-0.2227432943522385,-3.85234816981861,-3.755595980977327,-4.545676637211492,-4.954178785225848,-4.53802265288235,-5.582658978254395,-5.213510220835288,-3.5951032836041428,-0.5619158178804194,-2.0289086754338945,-0.43125022916334843,2.6786708035500046,-8.473375505000053,-2.69621136360793,-6.453727026071332,-4.276354678669984,-1.9151442017072489,-6.604260043821279,1.693076623493489,-4.137039400159842,-3.0752736559863645,-0.1737827882920996,-8.518868773682925,-3.4720809406768995,-2.8119469087874887,-0.18803236234859888,-4.2246407181387156,-6.006691133630462,-8.626249927292802,-1.5180885726148472,-4.091927432980233,-1.904208222044165,-7.349459245939519,-5.012222524289767,-3.9677217350075273,-7.526909087628787,-7.96317844408977,-7.9518921663241215,-3.900722381782697,-7.82009349879005,-4.07070168358762,-4.983103074331807,-5.391560447490862,0.6263893993926039,-4.279756385025356,-5.925322546707758
20180815_OTTA2-116-SYD-20H_TMAY00338_07,-1.4996764201801835,-2.392849664286927,-6.365085699333564,1.292497711108868,-22.927591531824028,-2.2054963614952436,2.9388047809115894,0.7250638838922701,-1.3077953135783233,-4.65114648310378,-5.929134756486588,-1.7406959351995948,-3.0326896328517283,-5.5537119895531815,-5.695213430107642,-5.736996096849481,-5.3079653023118025,-0.6954858094381883,-3.380331604632975,-2.0533122340362926,3.1581535867738806,-8.144438267249441,-1.2722462207543042,-5.861743360487098,-3.533585191439292,-3.901773033815876,-6.012277179721599,2.8873191556150477,-5.1684838015614885,-2.7759240817206607,-1.6286583387577154,-10.511744222140866,-5.352155529690718,-1.144669025294169,-0.17495960307869218,-5.6075564144103485,-7.222039719539484,-3.730548606863998,3.0680728177853367,-2.643063816970199,-1.9398465099098656,-7.494438769995693,-5.967715936087256,-5.027806053681447,-7.060460020074436,-4.169580989381132,-5.0094300650359,-3.240561217296399,-5.906212995995687,-4.779576890368236,-5.843622355728573,-6.427596162165176,0.7663064501182592,-4.328685103761588,-3.985413633851943
20180815_OTTA2-116-SYD-20H_TMAY01010_04,-0.33808650093250003,-4.486691780509896,-2.9011832300771068,3.801196898582943,-5.667102102466145,0.6926581129011344,5.162531515228201,1.9539535917435895,1.3917569767174593,-0.33312937622289973,-2.9563703302293303,-4.3248716430205825,-2.663889582408189,-4.183186574888832,-3.795510260196158,-3.8573394052035583,-2.215374187888707,1.0991720234938045,-1.6055044316648863,0.3775035176033439,4.799587430072115,-5.793180759803064,-0.8917797796576798,-3.4208298305211047,-2.107738125684254,-0.6083417492992851,-5.508995740168073,3.6650395690463533,-1.4942773017840771,-1.075884498869787,2.540014578733112,-6.124075438146538,-1.6564528757178132,-2.452504805542432,2.037257875455248,-1.5561332104606125,-6.512324726828569,-5.839162568835043,0.6470655097037556,-1.3775718847801657,1.7105683837932988,-6.884251550577982,-2.922805329659448,-2.502497645633586,-7.132087199375288,-5.550445801895134,-4.579802806287218,-2.670549968921092,-5.670411826200081,-2.6961635562029533,-4.195952698836515,-4.691874859985408,1.134030695122803,-3.9780307550354688,-4.546979067329422
20180815_OTTA2-116-SYD-20H_TMAY01014_05,-3.0767004388897496,-1.852435016926032,-5.629327993285894,3.922026233636694,-7.096741105427936,-2.32388302218902,1.0099910883125447,-0.048235960653560284,-2.311743585754496,-3.3848713476183327,-3.3453815465105055,-0.9358920225129008,-2.5751482248322692,-4.852718243902689,-5.544414751646114,-6.062633865149844,-4.325766528503181,-2.3045514998603105,-3.885576180256256,-2.968438775175187,0.7318416625001474,-7.73061466716669,-4.204337907643369,-8.12595920532489,-5.7019596403382415,-4.02162079026223,-7.861461135668868,1.608141021730846,-6.7352783378104615,-3.2963094528497314,-2.1491409977870863,-8.776089902499677,-2.17827612676574,-3.4264780746496033,-3.2269444622676797,-7.029329053580164,-8.486241138508838,-8.298532599303917,-2.6497666385856182,-2.507836820672638,-4.067200384820848,-8.343626733501543,-7.932368169907543,-4.666440503780782,-7.784124205479183,-1.921208111224466,-7.138730493825953,-4.152126455550073,-7.755393746032344,-4.848558348627971,-6.548429720291495,-6.981337349847068,-0.984687976819613,-5.617582113430613,-3.8671817819954812
20180815_OTTA2-116-SYD-20H_TTUE20753_08,-4.282665219075458,-4.85229150346892,-3.564649243171653,0.41450984521998824,-4.317832032730982,-3.4563818096899555,0.7999144484761982,2.084620809435716,-0.9343218793166206,-6.850699983213532,-2.4265234129905333,-3.933195364278248,-5.510464354447102,-3.1798059385611603,-3.702023273990142,-3.5521320292758825,-2.679354704327925,-3.077980846335504,-2.3734398261834797,-3.3529221428953004,0.858758618715334,-6.616098245839972,-4.085423496964387,-7.53773664691875,-4.357172129335046,-5.652287482726118,-6.0825541893415,0.34008082081321844,-5.348675475224701,-4.853114677915656,-2.675784435689254,-6.8976583888344996,-5.172754326851619,-4.236559311283033,-1.1933007957349204,-9.535793059217912,-6.24171602325282,-6.0790648427473775,-3.7254987553507335,-5.141497247412003,-4.894714956607201,-6.256609029599492,-3.732011126142766,-3.95256982561042,-5.431745521961553,-4.157142368199873,-6.2926960282124504,-4.146202344185966,-3.98337959389129,-2.5453511960996638,-6.414591747763312,-6.1797015965372575,0.1769775043167402,-4.4307446081277355,-5.269515760799538
20180815_OTTA2-116-SYD-20H_TTUE20867_11,-3.5804970672901857,-5.090001712230605,-4.324312106637898,0.14978456235121773,-6.392641249364866,-3.203862958062296,1.6460991451612235,1.9351538663622314,-2.599635096302006,-5.436336132861569,-6.0730969677015825,-4.235150228224609,-5.0960983442206835,-6.175237795450044,-4.284009047651979,-4.035811676447252,-3.802422445402489,-2.0176791849719775,-2.5574181410507904,-3.593819057823751,1.7202263060062348,-6.759726923768396,-3.6433123802396987,-6.4128801819897046,-4.640295096516539,-5.902466796837166,-7.180083956150803,1.090854992780027,-6.199967969231416,-4.35953294911368,-1.6005604780016847,-7.872330797198418,-4.5833888579613,-4.302030807873185,-0.5878153793083563,-6.574449914683154,-7.167477164984537,-7.880197573198046,-2.7978716725964703,-5.722189429237654,-2.9666293482745987,-7.4398676282002825,-3.8136023037520395,-4.760111662624853,-7.365775954982853,-6.0535919788174875,-5.975191583261124,-4.371839834473024,-5.1229346609263935,-3.6895850370920273,-7.451999775050427,-5.213541069404069,-0.44292683292176893,-4.521152878888863,-5.66289217755055
20180815_OTTA2-116-SYD-20H_TTUE20871_12,-3.324309873714338,-5.774946845298756,-2.45498417756555,1.5822792992757215,-5.79198111990944,-2.7364546104985665,2.1503820778373197,2.896529621627593,-1.5870460918047535,-3.229382724031156,-2.615161100935358,-5.090316033340038,-4.896673157855206,-4.014998882792444,-4.371111050939015,-3.052931094576297,-2.627123542325852,-1.5102772579440193,-2.793595337259458,-1.893856676624447,1.5735044431853433,-5.311317130962583,-2.9983082119096003,-5.411069920894492,-4.090003707484467,-4.741505582798052,-6.409600160058111,1.5098048111395312,-4.554706911622669,-3.7799387688384063,-0.5940703377732873,-5.52426702387898,-3.8214673102174435,-3.4857100838562562,-0.8062311100672392,-5.511604023828226,-5.76496694639004,-5.368637538129466,-2.218390305221846,-3.8466307310345518,-2.032135562490933,-5.114171650569227,-2.971594843597608,-4.982386314424252,-4.623914287470819,-7.820996571240566,-4.03361076335656,-3.7014874733965275,-3.30482846474285,-2.4955379513418885,-6.916847659724965,-5.0029239288087295,-0.6193895031702593,-4.1692619292254225,-6.335662606946732
20180815_OTTA2-116-SYD-20H_TTUE20966_09,-2.6268771818573406,-4.0666268098832745,-4.8184330598263205,1.7322844841980587,-5.216487751233087,-1.7497988097349575,2.599487733386575,1.9338313665671159,-1.3511176560825366,-4.049180238268656,-5.944002696445423,-4.310812631704557,-4.146651144753434,-6.087429013209517,-4.881841801672864,-4.57664572244775,-2.92129765764195,-0.497887508976148,-2.993351773621042,-1.311194950730542,2.1422494573754625,-7.0634668722579335,-2.3077719878694505,-5.148483505996135,-3.848350975860719,-4.182571874010071,-5.01374856107715,1.5737919111732184,-3.3577833117172293,-2.349329506005889,0.21655838529458082,-7.172153875144871,-3.140929373289375,-2.9629713941638727,0.6308739248783901,-4.704058683097176,-6.522164411106983,-7.060245423129491,-1.6231392324869298,-3.017709699193315,-2.1962437788594693,-6.947798567348411,-3.93099870431848,-3.9675702495212435,-7.0368061732913105,-5.2003322434414,-6.374790867432729,-3.2410938571904104,-4.164430078090782,-2.8127517327128126,-5.486996422531011,-5.229692474234536,0.5092766180765106,-4.143271141531059,-5.101273641748308
20180815_OTTA2-116-SYD-20H_TTUE21341_10,-4.1656232029955405,-5.005576190362418,-4.105214733784575,0.19283824942824812,-6.337449682602436,-3.1732062748078063,1.531582620495016,1.763158177964403,-1.6643550195295647,-3.467767393967806,-6.61933372484674,-4.294559470244106,-5.67423123504436,-6.228570238143422,-4.803725375266313,-2.769665486136783,-3.6080186048141654,-2.652196606563547,-2.024833782148449,-2.7118684179479384,0.29039776297058584,-6.1825832498288955,-3.7862798477671897,-7.707216940907922,-3.5641435211151156,-5.364493245594826,-5.879782576047424,0.14165401303642056,-5.171091967737405,-4.044195165705952,-1.4584415448124965,-7.450466441680394,-5.7194758153719665,-3.9350001337646514,-1.2941242218134885,-6.3824274890109,-7.20504321805226,-6.731901711564056,-2.538067484986382,-3.617216860229338,-4.168188589293028,-7.062397255422283,-3.5478548672149377,-4.0793731689870985,-5.2837117137514555,-6.283801821715659,-6.0209770517528005,-4.11147975485782,-2.0512556522966916,-3.2600549046154876,-6.4306748355254655,-6.963121939971764,-1.1940538076937823,-4.994633720509377,-7.383425434670096
20180815_OTTA2-116-SYD-20H_TVAN22430-N1_03,0.4693994894299478,-3.6455056768526095,-1.7774670421939356,5.151299735488105,-2.0318779112345506,2.2245390593457577,4.952959124836621,3.2919074970381708,2.815025494539021,0.8080650776176161,-2.477290380595903,-4.186829172188387,-2.4918100585730465,-2.4286622192728773,-2.5042939536096087,-3.1999225463473886,-0.5304713168772492,1.5720098684222448,-0.4996422313997493,1.2292734511546326,4.539347852277962,-4.393648050860698,-0.8553767027594623,-1.9854012165529973,-1.1470974386783266,-1.1190314251112579,-4.117198675857494,3.296438555801032,-0.18897577991243075,-0.8913427128321492,3.346809135579169,-4.9636676281322325,-0.7512172644220567,-1.3315353459037027,2.868720894093558,-0.4044150256044192,-4.2043691536351115,-4.89376793147766,0.3986223033870142,-0.9277518937107723,1.6633773725004835,-4.695591143097883,-2.923145813745608,-2.7951905883538424,-5.804226285382056,-5.284648308093552,-3.917601085273553,-2.2796971222912585,-4.844316121914863,-0.5492719931523622,-3.1269132604372247,-5.057406388273834,1.0017016214060686,-2.627486671427262,-4.498732923959769
20180821_OTTA2-128-SYD-20H_DOVE40039-N1_12,-4.416909352185092,-5.464582187324059,-3.0528215155339438,-1.3314587418691957,-7.374887796243746,-4.054544483460695,-0.2564648143423276,2.8484563147713367,-1.8722935752731371,-7.003553240839027,-6.986090731108684,-5.0701481287639485,-5.975913441397957,-4.681065965366575,-5.682634380518673,-4.0873694117359705,-3.7690064221503707,-4.341198963943569,-2.3784020284401968,-5.454544168401867,1.4181758309313706,-5.928404435226906,-3.4683382002517367,-8.918663268484556,-6.363436255047034,-6.299764618555962,-23.789917765070847,0.5915818797555426,-8.112949710330122,-6.218310581555416,-2.948653187906871,-6.744412346172464,-6.2340273905935675,-5.347302460911012,-3.3288723111725798,-7.978162041907582,-8.541998842923235,-7.184385339345342,-4.0598069056178065,-7.311770012121984,-4.337082496603992,-5.077488803220668,-2.388248355402951,-4.191684313543565,-7.517957421703243,-5.082400000356591,-4.301412319878532,-4.279142755124941,-7.811151450446739,-3.307231215795852,-6.241619635298771,-5.349050115630138,-0.11276623146802589,-4.5313235335652475,-4.790835135181807
20180821_OTTA2-128-SYD-20H_TAOC00790-N1_09,-4.8093520475483995,-4.989732006300461,-1.3435888270061018,0.6536649742287193,-2.7944935022731006,-2.4976083183385027,0.384006413909479,2.812244465619308,-3.1801206322166817,-8.360101398516857,-1.1881832085599426,-4.245567766520445,-6.242265347268685,-1.471984896899083,-3.5107120883245146,-1.7009217297919603,-2.177913287584375,-3.0460664833019573,-2.231797598880721,-3.1961452923784535,-0.03492000689449082,-4.213185374109163,-5.091508374243407,-6.776294540259884,-5.02035339117818,-4.2170652842215866,-7.524845156014693,0.12705736229142395,-5.347122922902524,-5.4273748014841505,-3.144631520440687,-4.4684709424567295,-5.097201256361709,-3.0480254719539257,-2.214306931235921,-7.019684210563063,-5.046866709202163,-2.9598870639425616,-4.2409317703203495,-5.367599560264212,-6.003584621100398,-3.887144449040038,-2.624749523493849,-5.258725223486881,-4.027356681940728,-8.3252846334193,-2.2194886545272716,-3.7842320422979547,-2.601165596400633,-1.5015876667155146,-8.086265371526313,-4.591080896357825,-1.9862872497805917,-3.4134905205792117,-7.1685748704543215
20180821_OTTA2-128-SYD-20H_TCOE20001_01,-1.8349296675180171,-4.222724717068148,-3.7220883938988245,2.3237408064669305,-7.8004624016873,-0.8604773260807521,3.173761678604985,1.4223948354789382,1.1299726104105683,-1.590603135156359,-4.149998175782239,-3.3097727475128202,-3.6044379913211917,-4.478600363636708,-4.507891071424466,-4.115443469348065,-3.526279726080298,-0.5774127979021336,-2.071447506277057,-0.6573190858677622,2.4237709138086965,-5.857602585060966,-2.660496707983142,-4.2880060255897225,-2.699197042914618,-2.827215630371116,-4.768814076683007,2.0457371569204152,-3.0379668279949694,-3.1433096657201003,0.6753415161604611,-5.0444525657767,-2.7365596714081044,-3.4889104676942813,-0.18178939039447428,-2.7568952160423956,-4.77601242613219,-4.677078096140538,-1.211561095644131,-2.753839533636658,-0.10230945251322421,-5.324412129301017,-3.0787408822138507,-3.4687816907580395,-5.385043899469854,-5.903779863558955,-4.78618559257652,-3.7744331439960384,-4.023749408157356,-3.253102615468122,-4.757387971833686,-5.278248265464199,1.41991901232519,-3.9065454844597327,-5.252925481773721
20180821_OTTA2-128-SYD-20H_TCOE20013_05,-3.7286508728980263,-5.730387338123818,-4.490211922953197,0.410737300127596,-5.706100843087369,-2.786846091486326,1.4268255968599903,2.8316638069433644,-2.1037959396958983,-5.520583973634433,-4.55175820736587,-5.519501099748764,-5.3442658799052225,-5.377255394220918,-5.410019973172185,-3.2372459077273623,-3.4267204323069267,-1.7898241457891624,-3.2617695280228802,-2.0281395388428614,1.1207715523763868,-7.482574642500927,-3.5265147271864516,-6.851935494772959,-4.32494685275876,-5.003264217990239,-6.317972736363359,0.474717274885627,-4.87056124566934,-3.568729057116983,-1.2886781933332565,-7.629947285287552,-4.519875502859492,-3.8104353846544896,-0.3178293882544079,-5.4019971218272875,-7.112721598764476,-7.018089203158883,-2.7709461139718248,-4.088028380214812,-3.7528559821777803,-7.800146794203062,-3.1866787442346536,-4.877819346766447,-6.380807762047103,-6.539400760475261,-7.324580014849752,-3.8528477859787333,-4.190694924285395,-3.4749743611637713,-5.866730681174551,-5.4557634225362115,0.12319878178313981,-4.557661390411862,-5.955500305627878
20180821_OTTA2-128-SYD-20H_TCOE20023_03,-3.271214290861256,-3.8340156755468318,-3.815878459950254,1.7718197648105296,-5.0312731265720565,-1.515687191614325,2.8038041647450282,2.9378213825407435,-0.7116372033119593,-2.3924481205996813,-3.8174077545491776,-3.405148345407307,-3.9598209164786415,-4.205605529241335,-4.409861343673778,-2.5053508740909445,-2.78905386378758,-0.508274486474206,-2.4991383303628294,-1.1299317727094975,1.644872346632078,-6.08911458127443,-2.621790923513218,-4.865074442702271,-3.179312959542305,-3.8641387470763995,-5.8366383981349905,1.636271695483966,-3.0909856161600686,-3.0271765748896393,0.3022105828718452,-6.0143136998740285,-2.8651737279970004,-2.863739355210507,-0.5585163236135386,-4.2367850303083,-5.477585602227841,-5.565902722709293,-1.638428960861495,-2.5989162829213783,-1.8510945379182457,-5.3844045896901065,-3.6378600547114943,-3.987470950540914,-5.509681961238352,-5.669501211240714,-5.273551239560062,-3.534743184258609,-3.561364217461528,-2.9111264894692264,-5.54667699397336,-5.033322511762014,-0.4279361257946005,-4.0877067712441075,-6.2760862491791185
20180821_OTTA2-128-SYD-20H_TCOE20058_04,-3.8213958268580197,-3.2317084464657135,-3.8728129215339284,0.06747449677004913,-4.697084029095058,-1.675002569779397,1.8971591824462224,1.6764993332905291,-1.5010612385391071,-2.4465638984511013,-2.518279433188924,-2.8434805698748953,-4.39037777446841,-3.257579030385494,-3.796072849441358,-4.161578433017117,-4.426042090614463,-2.1044256211611136,-2.600772587756778,-2.7690486913653096,0.6708088377947492,-5.63516826766397,-3.3246571055564114,-5.2142893478964805,-4.459518056156725,-5.254660431227583,-6.010327525049303,0.5178246367842954,-3.769711323228668,-3.041941584283347,-0.46979793289776983,-5.02266567351412,-4.987633062431698,-3.184738317648476,-1.32372738015847,-3.999477520420407,-4.584529858911831,-3.8008103150980315,-2.291814809754888,-4.350107614131458,-2.5700122244948327,-4.924821201400994,-4.076959939989344,-3.1423124680317494,-4.604203620914306,-2.4473339021125327,-4.234590964291547,-3.5506589525661703,-4.370583618955572,-3.9187146111456217,-5.389160426826641,-6.122582166626545,-1.5932801972020787,-4.394676810175337,-4.6410659096173275
20180821_OTTA2-128-SYD-20H_TCOE20070_02,-2.602275074566306,-5.019123183757284,-3.7300494440432144,2.221927208010187,-6.550328684185071,-1.2091000425127971,3.248176124566785,1.8480284998432683,-0.7953948989767263,-0.36021684483646355,-2.561609224556585,-3.908536035480365,-4.111180145766896,-4.488917130795881,-4.446813775205114,-3.029942881694665,-3.039988931273794,-0.04167927083722944,-3.9784036626615182,-1.4794413529422903,1.9396490608041654,-6.313836293300465,-2.6598493176251963,-4.000618589238806,-3.268007897534361,-4.697583973370097,-6.833925882588691,1.7740559966600669,-2.799979047374517,-2.853469455003865,0.41759217357523826,-6.334876538982693,-3.1537986504145157,-3.9562842473075666,-0.031895685482862035,-4.687493988021138,-6.354917310338917,-6.182281084486632,-1.4006613056249884,-2.114342311790296,-0.14214118245558272,-6.422191176108091,-5.756615704700174,-3.8332407974199314,-4.929372299020339,-8.32348445932621,-5.190211412999528,-3.8748283998935182,-3.519692704730736,-3.411153490695118,-6.122862564633574,-6.264996142370745,-0.5881920406825537,-4.502872454483999,-5.979194633885225
20180821_OTTA2-128-SYD-20H_TLAX00110_06,-4.0248133250365274,-2.223052148112126,-6.979766550727495,-0.6445087413461745,-6.5175841236556815,-3.441399046750422,1.5573762494557717,0.3919810962760959,-1.5449453429474187,-8.605658235162643,-8.543802516852038,-3.1032052882161434,-5.646526267290573,-7.160774659055645,-6.420923456580161,-5.499234023636434,-5.157663812746938,-1.32879453945504,-2.871023598531844,-3.282352290122647,2.070096698011656,-9.929032632142974,-2.0395590031238746,-6.692151187916363,-4.92115727538034,-5.290446030605197,-7.644874662617341,1.210384613617247,-5.670687544495995,-3.5972287906296576,-2.1646164093758338,-10.38955137799666,-4.351176618677167,-4.308655006601411,-1.098916607848249,-8.120850640673524,-9.684677136835006,-9.175047716055627,-2.9444182229772218,-5.206536927883775,-6.600051637047176,-9.220141850253253,-4.297948955472746,-4.334363532258964,-7.459010008750142,-1.977153021419113,-7.752207426398712,-4.316211838627321,-7.188315365191361,-5.037893058686898,-7.23229563725851,-6.826146150840882,-0.34268880563845283,-4.719806607836112,-4.670480075223988
20180821_OTTA2-128-SYD-20H_TLAX00123_07,-3.024368320393411,-3.912763932871428,-5.5700790050509355,1.6991806452205644,-7.227474611288841,-2.0135963986201206,2.1927737531826996,2.55987358609382,-0.6575016444331898,-3.0824788532255045,-6.978845580926125,-3.1756653758276716,-4.308750970259357,-6.930969063392586,-6.333161321996434,-4.863552366401644,-4.079707556035712,-0.8726847668594689,-2.915469743185217,-1.1817477890533825,1.7530866537987508,-8.90198330668849,-2.648071828313378,-5.583651295052871,-4.685495442048321,-4.230095434720621,-6.132379360325063,1.1259691716460105,-4.023461496972152,-2.502717335604681,-0.5451987511798236,-8.462052496175975,-3.987066344414917,-3.111066190899935,0.5582582431893002,-4.913212319340428,-7.242628782602938,-8.67636866996643,-2.150832792198442,-3.041959297875865,-1.7308047852365105,-8.029589327177838,-4.235867337956744,-3.9411604011428136,-7.862388550129423,-3.0640891204213876,-7.814889275501762,-3.1604033917178604,-6.297618031491216,-3.938269879593146,-5.527153968912886,-6.5856701254732,0.605618903314589,-4.477002771467761,-4.584510978410475
20180821_OTTA2-128-SYD-20H_TLAX00130_08,-5.254591075193723,-5.347597243000354,-3.644687945283938,-0.4684535614299168,-8.200192597847463,-3.4028769842154842,0.3671407034530394,2.062042341187375,-3.1581055186662135,-6.785790177825105,-4.831576406215415,-4.4154548635927355,-6.482390210565367,-5.354360860907974,-5.522147841285203,-2.114109612375546,-3.278105840793475,-3.0307205819743332,-2.9655400430002614,-3.593001994851301,0.31772679664269265,-7.026720683697157,-2.9568495929560803,-7.4544949693755465,-5.6825524548890325,-5.857586889854622,-8.453019938997993,-0.15337451280537473,-5.632460491260845,-5.527036453099791,-3.1649923759128264,-8.072209944910504,-6.336168478244133,-3.7069402059266965,-3.1042180711933245,-7.551934900667524,-6.144970188805019,-7.17961714616927,-3.8801554696288076,-4.391129558962813,-4.964934426976159,-6.680392653379957,-3.1696020573167183,-6.461079559674454,-4.045587597634335,-5.681930655741478,-5.969167558571532,-4.080294682102399,-3.624503852980679,-3.5442161844644113,-7.821802922339182,-5.062704986564581,-2.485730091396313,-4.402425488487912,-8.353091304508087
20180821_OTTA2-128-SYD-20H_TNCO01125-N1_11,-4.480691190467644,-6.556932069489499,-2.0770731733511316,1.2021688156431651,-3.4639574619264053,-2.724000170017205,1.0582976300692075,3.889857652715879,-1.6210936651289374,-2.3402502131200524,-1.3402238009120224,-4.404578124079409,-4.864610073831251,-1.51709860466804,-3.0351388293996857,-2.240852985503442,-1.9942071706540139,-1.8179099653773152,-2.1977642679010994,-2.664801793533938,0.20441502029039338,-4.396212740173495,-2.9722642137204143,-5.743023097676496,-4.842258702086816,-4.851652030301454,-7.903012151828552,1.019046439875028,-4.3132545764465,-2.6937975850362634,-1.6796576733844142,-4.616438782865245,-4.410906792358341,-3.638496978947458,-2.9286077327838864,-8.112344138265149,-5.124721505002177,-3.0931748597994417,-2.7634984820601045,-3.3831007128552817,-4.663898005810808,-3.9766994788292944,-2.1251509627128553,-4.887424560124266,-3.2598228853863995,-3.7946025272160266,-3.8725178399208318,-3.3038889440361014,-3.6577284428848467,-1.703288405237358,-6.416435449391901,-4.9015804845720234,-1.3304675902284284,-3.6331728150021196,-5.245806279657623
20180821_OTTA2-128-SYD-20H_TVAN20086-N1_10,-3.9538257067200644,-6.383045988031175,-1.9838096136118435,2.8489006610466125,-2.0728846534124408,-1.8164701494513418,1.9250498850271165,3.8492382129937877,-1.5136780768296512,-3.6215707313573677,-0.14360462314149514,-4.443601983716494,-4.257648085482678,-1.2441456425820094,-3.325821649732105,-1.4521044010663848,-1.8313464739914513,-1.1499375639384875,-2.0509567375026276,-1.2728068913683723,1.0205010372578665,-4.8384151624226535,-3.8228991738561855,-5.427780743937605,-4.194440598170523,-4.329674639415371,-7.120207189043725,1.2240709878710427,-3.5146602775430154,-3.9212813091189784,-0.2873042695330955,-4.846188777484458,-3.3094511589267115,-2.7171718850542383,-0.5978381398111416,-5.754038551480504,-4.937681974520618,-3.968798959269476,-2.42072055766605,-2.8896908476082133,-2.6826567231255263,-4.825663715309413,-4.43310123734903,-4.454634947356542,-3.0388943992141106,-6.103896351035004,-4.183758681394641,-3.4767503085704465,-2.2852664450670437,-1.9739868377122578,-6.38005272774109,-4.797025648120166,-1.154458870297164,-3.4841336371046236,-7.174374393653713
